12;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;43
13;UNIVERSIDADE DE CAXIAS DO SUL;UCS;43
14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;43
15;UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;UCP;33
16;UNIVERSIDADE GAMA FILHO;UGF;33
17;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;UFU;31
18;UNIVERSIDADE CATÓLICA DE PELOTAS;UCPEL;43
19;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;PUC-CAMPINAS;35
20;UNIVERSIDADE DE PASSO FUNDO;UPF;43
21;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PUCRS;43
22;UNIVERSIDADE PRESBITERIANA MACKENZIE;MACKENZIE;35
23;UNIVERSIDADE FEEVALE;FEEVALE;43
24;UNIVERSIDADE ESTADUAL DE SANTA CRUZ;UESC;29
26;ESCOLA NACIONAL DE CIÊNCIAS ESTATÍSTICAS;ENCE;33
27;UNIVERSIDADE VALE DO RIO VERDE;UNINCOR;31
29;UNIVERSIDADE ESTADUAL DO CEARÁ;UECE;23
30;UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO;UNIFENAS;31
31;CENTRO DE EDUCAÇÃO TÉCNICA DA UTRAMIG;UTRAMIG;31
32;UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL;UNCISAL;27
33;FACULDADE DE TECNOLOGIA DE SOROCABA;FATEC SO;35
34;FACULDADE DE TECNOLOGIA DE SÃO PAULO;FATEC-SP;35
35;FACULDADE DE TECNOLOGIA DE AMERICANA;FATEC-AM;35
36;FACULDADE DE TECNOLOGIA RUBENS LARA;FATEC-BS;35
37;FACULDADE DE TECNOLOGIA DE JAHU;FATEC-JAHU;35
38;UNIVERSIDADE DO ESTADO DO PARÁ;UEPA;15
40;UNIVERSIDADE DO ESTADO DA BAHIA;UNEB;29
43;FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA;UDESC;42
46;FACULDADE ESTADUAL DE CIÊNCIAS ECONÔMICAS DE APUCARANA;FECEA;41
47;UNIVERSIDADE ESTADUAL DE GOIÁS;UEG;52
54;UNIVERSIDADE ESTADUAL DE CAMPINAS;UNICAMP;35
55;UNIVERSIDADE DE SÃO PAULO;USP;35
56;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO;UNESP;35
57;UNIVERSIDADE ESTADUAL DE MARINGÁ;UEM;41
58;FACULDADE DE DIREITO DE SÃO BERNARDO DO CAMPO;FDSBC;35
59;FACULDADE DE DIREITO DE FRANCA;FDF;35
60;CENTRO UNIVERSITÁRIO DE FRANCA;UNI-FACEF;35
67;ESCOLA DE ENGENHARIA DE PIRACICABA;EEP/FUMEP;35
68;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE PENÁPOLIS;FAFIPE;35
71;UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE;UERN;24
72;FACULDADE DE FORMAÇÃO DE PROFESSORES DA MATA SUL;FAMASUL;26
73;CENTRO DE ENSINO SUPERIOR DE ARCOVERDE;CESA;26
74;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE SÃO JOSÉ DO RIO PARDO;FFCL;35
75;FACULDADE ESTADUAL DE EDUCAÇÃO CIÊNCIAS E LETRAS DE PARANAVAÍ;FAFIPA;41
76;UNIVERSIDADE REGIONAL DE BLUMENAU;FURB;42
77;FACULDADE DA REGIÃO DOS LAGOS;FERLAGOS;33
78;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ALEGRE;FAFIA;32
79;INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE CATANDUVA;IMES CATANDUVA;35
80;CENTRO UNIVERSITÁRIO PARA O DESENVOLVIMENTO DO ALTO VALE DO ITAJAÍ;UNIDAVI;42
81;UNIVERSIDADE DA REGIÃO DE JOINVILLE;UNIVILLE;42
82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;42
83;UNIVERSIDADE DO VALE DO ITAJAÍ;UNIVALI;42
84;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ;FAFIMA;33
87;CENTRO UNIVERSITÁRIO DE BRUSQUE;UNIFEBE;42
88;FACULDADE DE FORMAÇÃO DE PROFESSORES DE PENEDO;FFPP;27
93;FACULDADE DE MEDICINA DE JUNDIAÍ;FMJ;35
94;ESCOLA SUPERIOR DE EDUCAÇÃO FÍSICA DE JUNDIAÍ;ESEFJ;35
95;UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ;UVA;23
99;FACULDADE DE DIREITO DE CONSELHEIRO LAFAIETE;FDCL;31
107;UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI;UFSJ;31
109;FACULDADES INTEGRADAS RUI BARBOSA;FIRB;35
124;CENTRO UNIVERSITÁRIO DE ARARAQUARA;UNIARA;35
125;CENTRO UNIVERSITÁRIO DE ARARAS -;UNAR;35
126;INSTITUTO NACIONAL DE TELECOMUNICAÇÕES;INATEL;31
131;FACULDADE DE EDUCAÇÃO FÍSICA DE BARRA BONITA;FAEFI;35
135;CENTRO UNIVERSITÁRIO CLARETIANO;CEUCLAR;35
137;UNIVERSIDADE DO SAGRADO CORAÇÃO;USC;35
138;CENTRO UNIVERSITÁRIO BARÃO DE MAUÁ;CBM;35
139;FACULDADE DE CIÊNCIAS ECONÔMICAS DO TRIÂNGULO MINEIRO;FCETM;31
140;UNIVERSIDADE SEVERINO SOMBRA;USS;33
141;FACULDADE DE DIREITO DE VARGINHA - FADIVA;FADIVA;31
142;CENTRO UNIVERSITÁRIO DO TRIÂNGULO;UNITRI;31
143;UNIVERSIDADE DE UBERABA;UNIUBE;31
144;FACULDADE DE CIÊNCIAS HUMANAS DE OLINDA;FACHO;26
145;FACULDADE DE CIÊNCIAS HUMANAS E SOCIAIS;FCHS;33
146;CENTRO UNIVERSITÁRIO DE RIO PRETO;UNIRP;35
149;FACULDADE DE MEDICINA DE SÃO JOSÉ DO RIO PRETO;FAMERP;35
150;UNIVERSIDADE DE SOROCABA;UNISO;35
151;ESCOLA DE ADMINISTRAÇÃO DE EMPRESAS DE SÃO PAULO;FGV-EAESP;35
152;FACULDADE DE CIÊNCIAS CONTÁBEIS;FACIC;29
158;CONSERVATÓRIO BRASILEIRO DE MÚSICA - CENTRO UNIVERSITÁRIO;CBM/CEU;33
159;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE CARUARU;FAFICA;26
160;FACULDADE FRASSINETTI DO RECIFE;FAFIRE;26
161;CENTRO UNIVERSITÁRIO ASSUNÇÃO;UNIFAI;35
162;CENTRO UNIVERSITÁRIO BELAS ARTES DE SÃO PAULO;FEBASP;35
163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;33
165;UNIVERSIDADE VEIGA DE ALMEIDA;UVA;33
166;FAI - CENTRO DE ENSINO SUPERIOR EM GESTÃO, TECNOLOGIA E EDUCAÇÃO;;31
167;UNIVERSIDADE METODISTA DE SÃO PAULO;UMESP;35
170;FACULDADES DA FUNDAÇÃO DE ENSINO DE MOCOCA;FAFEM;35
171;FACULDADE DE DIREITO DO SUL DE MINAS;FDSM;31
176;UNIVERSIDADE CASTELO BRANCO;UCB;33
190;ESCOLA DE MEDICINA SOUZA MARQUES DA FUNDAÇÃO TÉCNICO-EDUCACIONAL SOUZA MARQUES;EMSM;33
191;FACULDADE DE CIÊNCIAS CONTÁBEIS E DE ADMINISTRAÇÃO DE EMPRESAS;FCCAE;33
192;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS SOUZA MARQUES;FFCLSM;33
193;FACULDADE DE ENGENHARIA SOUZA MARQUES;FESM;33
194;ESCOLA DE ENFERMAGEM DA FUNDAÇÃO TÉCNICO EDUCACIONAL SOUZA MARQUES;EEFTESM;33
195;FACULDADE MORAES JÚNIOR - MACKENZIE RIO;FMJ - MACKENZIE RIO;33
197;FACULDADE DE EDUCAÇÃO SUPERIOR DO PARANÁ;FESPRR;41
198;CENTRO UNIVERSITÁRIO DA CIDADE;UNIVERCIDADE;33
200;FACULDADE CÁSPER LÍBERO;FCL;35
201;FACULDADE BRASILEIRA DE CIÊNCIAS JURÍDICAS;FBCJ;33
202;FACULDADE DE ECONOMIA E FINANÇAS DO RIO DE JANEIRO;FEFRJ;33
203;UNIVERSIDADE SÃO JUDAS TADEU;USJT;35
206;CENTRO UNIVERSITÁRIO ÍTALO-BRASILEIRO;UNIÍTALO;35
207;CENTRO UNIVERSITÁRIO MOURA LACERDA;CUML;35
208;UNIVERSIDADE DE RIBEIRÃO PRETO;UNAERP;35
213;CENTRO UNIVERSITÁRIO FECAP;FECAP;35
214;FACULDADE DE ENGENHARIA DE MINAS GERAIS - FEAMIG;FEAMIG;31
215;UNIVERSIDADE DO GRANDE ABC;UNIABC;35
216;CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX;IMIH;31
217;CENTRO UNIVERSITÁRIO DAS FACULDADES ASSOCIADAS DE ENSINO - FAE;UNIFAE;35
219;FACULDADE DE EDUCAÇÃO CIÊNCIAS E ARTES DOM BOSCO DE MONTE APRAZÍVEL;FAECA DOM BOSCO;35
220;FACULDADE SÃO JUDAS TADEU;FSJT;33
221;UNIVERSIDADE CRUZEIRO DO SUL;UNICSUL;35
222;CENTRO UNIVERSITÁRIO DE VOTUPORANGA;UNIFEV;35
224;FACULDADE DE MEDICINA DO ABC;FMABC;35
225;INSTITUTO DE ENSINO SUPERIOR SANTO ANDRÉ;IESA;35
226;CENTRO UNIVERSITÁRIO LUSÍADA;UNILUS;35
227;UNIVERSIDADE CATÓLICA DE SANTOS;UNISANTOS;35
231;FACULDADE DE SÃO BERNARDO DO CAMPO - FASB;FASB I;35
234;FACULDADES OSWALDO CRUZ;FOC;35
240;UNIVERSIDADE SANTA ÚRSULA;USU;33
242;CENTRO UNIVERSITÁRIO ANHANGUERA;UNIA;35
243;FACULDADE DO CLUBE NÁUTICO MOGIANO;FCNM;35
244;CENTRO UNIVERSITÁRIO FIEO;UNIFIEO;35
254;CENTRO UNIVERSITÁRIO CAPITAL;UNICAPITAL;35
255;FACULDADE DE ENGENHARIA E AGRIMENSURA DE PIRASSUNUNGA - FEAP;FEAP;35
256;FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE PIRAJU;FAFIP;35
263;FACULDADES INTEGRADAS CAMPOS SALLES;FICS;35
265;FACULDADES INTEGRADAS DE OURINHOS;FIO;35
266;UNIVERSIDADE METODISTA DE PIRACICABA;UNIMEP;35
267;FACULDADES INTEGRADAS ESPÍRITO SANTENSES;FAESA I;32
268;FACULDADE DE DIREITO DA ALTA PAULISTA;FADAP;35
269;FACULDADE FACCAT;FACCAT;35
270;FACULDADES ESEFAP;;35
271;UNIVERSIDADE DO OESTE PAULISTA;UNOESTE;35
275;UNIVERSIDADE DO VALE DO PARAÍBA;UNIVAP;35
276;FACULDADE DE DIREITO DE SOROCABA;FADI;35
277;CENTRO UNIVERSITÁRIO AUGUSTO MOTTA;UNISUAM;33
278;FACULDADES INTEGRADAS SIMONSEN;FIS;33
279;FACULDADES INTEGRADAS HÉLIO ALONSO;FACHA;33
284;FACULDADE DE MEDICINA DE ITAJUBÁ;FMIT;31
288;FACULDADE DE DIREITO DO VALE DO RIO DOCE;FADIVALE;31
294;FACULDADE TRÊS DE MAIO;SETREM;43
295;UNIVERSIDADE DE SANTA CRUZ DO SUL;UNISC;43
296;UNIVERSIDADE DA REGIÃO DA CAMPANHA;URCAMP;43
298;UNIVERSIDADE NORTE DO PARANÁ;UNOPAR;41
299;FACULDADE DE JANDAIA DO SUL;FAFIJAN;41
302;FACULDADE DE CIÊNCIAS ECONÔMICAS, ADMINISTRATIVAS E CONTÁBEIS DE DIVINÓPOLIS;FACED;31
307;FACULDADE DE MEDICINA DE BARBACENA;FAME;31
308;UNIVERSIDADE PRESIDENTE ANTÔNIO CARLOS;UNIPAC;31
316;UNIVERSIDADE NOVE DE JULHO;UNINOVE;35
319;UNIVERSIDADE CAMILO CASTELO BRANCO;UNICASTELO;35
322;UNIVERSIDADE PAULISTA;UNIP;35
330;UNIVERSIDADE IGUAÇU;UNIG;33
336;FACULDADE MACHADO SOBRINHO;FMS;31
337;CENTRO DE ENSINO SUPERIOR DE JUIZ DE FORA;CES/JF;31
338;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS;PUC MINAS;31
339;FACULDADE SANTA EMÍLIA DE RODAT;FASER;25
343;CENTRO UNIVERSITÁRIO NEWTON PAIVA;NEWTON PAIVA;31
344;CENTRO UNIVERSITÁRIO UNA;UNA;31
345;ESCOLA DE ENGENHARIA KENNEDY;EEK;31
346;INSTITUTO SUPERIOR DE CIÊNCIAS APLICADAS - ISCA;ISCA;35
349;CENTRO UNIVERSITÁRIO DE BELO HORIZONTE;UNI-BH;31
351;FACULDADE DE CIÊNCIAS MÉDICAS DE MINAS GERAIS;FCMMG;31
352;CENTRO UNIVERSITÁRIO DE JOÃO PESSOA;UNIPÊ;25
353;FACULDADE EVANGÉLICA DO PARANÁ;FEPAR;41
355;UNIVERSIDADE TUIUTI DO PARANÁ;UTP;41
360;CENTRO UNIVERSITÁRIO PAULISTANO;UNIPAULISTANA;35
361;FACULDADE PAULISTA DE SERVIÇO SOCIAL DE SÃO CAETANO DO SUL;FAPSS-SCS;35
362;FACULDADE PAULISTA DE SERVIÇO SOCIAL;FAPSS-SP.;35
363;FACULDADE MOZARTEUM DE SÃO PAULO;FAMOSP;35
364;FACULDADE DE CIÊNCIAS CONTÁBEIS DE PONTE NOVA;FACE;31
367;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;UNIMONTES;31
368;FACULDADE DE EDUCAÇÃO FÍSICA DA ASSOCIAÇÃO CRISTÃ DE MOÇOS DE SOROCABA;FEFISO;35
370;FACULDADE PAULISTA DE ARTES;FPA;35
371;FACULDADE DE MÚSICA CARLOS GOMES;FMCG;35
372;FACULDADE DE BIBLIOTECONOMIA E CIÊNCIA DA INFORMAÇÃO;FABCI;35
373;ESCOLA DE SOCIOLOGIA E POLÍTICA DE SÃO PAULO;ESP;35
374;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;FMU;35
375;UNIVERSIDADE DE SANTO AMARO;UNISA;35
376;CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO;;35
383;UNIVERSIDADE DA AMAZÔNIA;UNAMA;15
384;CENTRO UNIVERSITÁRIO DE ANÁPOLIS;UNIEVANGÉLICA;52
385;UNIVERSIDADE SALVADOR;UNIFACS;29
386;CENTRO UNIVERSITÁRIO DE GOIÁS;UNI-ANHANGÜERA;52
387;UNIVERSIDADE CATÓLICA DOM BOSCO;UCDB;50
395;FACULDADE DE CIÊNCIAS CONTÁBEIS DE LUCÉLIA;CEALPA;35
396;FACULDADE RUY BARBOSA;FRBA;29
398;UNIVERSIDADE TIRADENTES;UNIT;28
399;ESCOLA DE ENGENHARIA DE AGRIMENSURA;EEA;29
402;CENTRO UNIVERSITÁRIO DE BRASÍLIA;UNICEUB;53
403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;UCB;53
404;FACULDADES INTEGRADAS DA UPIS;UPIS;53
405;FOCCA - FACULDADE DE OLINDA;FOCCA;26
408;ESCOLA SUPERIOR DE RELAÇÕES PÚBLICAS;ESURP;26
409;UNIVERSIDADE DE PERNAMBUCO;UPE;26
410;FACULDADE DE CIÊNCIAS HUMANAS ESUDA;FCHE;26
415;FACULDADE DE CIÊNCIAS MÉDICAS DA SANTA CASA SÃO PAULO;FCMSCSP;35
416;FACULDADE DE SÃO PAULO;FATEMA;35
417;UNIVERSIDADE CIDADE DE SÃO PAULO;;35
420;UNIVERSIDADE DE MARÍLIA;UNIMAR;35
421;FACULDADE ESTADUAL DE CIÊNCIAS E LETRAS DE CAMPO MOURÃO;FECILCAM;41
423;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;URI;43
426;CENTRO UNIVERSITÁRIO FRANCISCANO;UNIFRA;43
430;CENTRO UNIVERSITÁRIO FILADÉLFIA;UNIFIL;41
431;FACULDADE DE MEDICINA DE MARÍLIA;FAMEMA;35
432;FACULDADE PARANAENSE;FACCAR;41
434;FACULDADE SANTA MARCELINA;FASM;35
435;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS SANTA MARCELINA;FAFISM;31
437;UNIVERSIDADE PARANAENSE;UNIPAR;41
438;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ITUVERAVA;FFCL;35
439;FACULDADE DOUTOR FRANCISCO MAEDA;FAFRAM;35
440;FACULDADE DE DIREITO DE ITÚ;FADITU;35
441;UNIVERSIDADE DO CONTESTADO;UNC;42
446;UNIVERSIDADE DE CRUZ ALTA;UNICRUZ;43
448;CENTRO UNIVERSITÁRIO RITTER DOS REIS;UNIRITTER;43
449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;43
450;CENTRO UNIVERSITÁRIO LUTERANO DE JI-PARANÁ;CEULJI/ULBRA;11
451;CENTRO UNIVERSITÁRIO LUTERANO DE SANTARÉM;CEULS;15
452;CENTRO UNIVERSITÁRIO LUTERANO DE MANAUS;CEULM/ULBRA;13
453;CENTRO UNIVERSITÁRIO LUTERANO DE PALMAS;CEULP;17
454;FACULDADE CAMAQÜENSE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS;FACCCA;43
455;FACULDADE DE FORMAÇÃO DE PROFESSORES E ESPECIALISTAS DE EDUCAÇÃO;FAFOPEE;43
456;CENTRO UNIVERSITÁRIO SANT´ANNA;UNISANT'ANNA;35
457;UNIVERSIDADE BANDEIRANTE DE SÃO PAULO;UNIBAN;35
458;UNIVERSIDADE IBIRAPUERA;UNIB;35
460;FACULDADE DE ARTES PLÁSTICAS DA FUNDAÇÃO ARMANDO ALVARES PENTEADO;FAAP;35
461;FACULDADE DE ADMINISTRAÇÃO DA FUNDAÇÃO ARMANDO ALVARES PENTEADO;FAE-FAAP;35
462;FACULDADE DE ENGENHARIA DA FUNDAÇÃO ARMANDO ALVARES PENTEADO;FEFAAP;35
463;FACULDADE DE COMUNICAÇÃO E MARKETING DA - FUNDAÇÃO ARMANDO ÁLVARES PENTEADO;FACOM-FAAP;35
464;FACULDADE DE ECONOMIA DA FUNDAÇÃO ARMANDO ALVARES PENTEADO;FEC-FAAP;35
465;FACULDADE DE COMPUTAÇÃO E INFORMÁTICA DA FUNDAÇÃO ARMANDO ALVARES PENTEADO;FCI-FAAP;35
466;UNIVERSIDADE ANHEMBI MORUMBI;UAM;35
467;FACULDADE DE CIÊNCIAS CONTÁBEIS DE ITAPETININGA;FCCI;35
468;FACULDADE DE FILOSOFIA, CIÊNCIAS E LETRAS DE ITAPETININGA;FFCLI;35
472;UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY;UNIGRANRIO;33
473;FACULDADE DE CIÊNCIAS ECONÔMICAS, ADMINISTRATIVAS E DA COMPUTAÇÃO DOM BOSCO;FCEACDB;33
474;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DOM BOSCO;FFCLDB;33
475;FACULDADE DE MEDICINA DE PETRÓPOLIS;FMP;33
480;CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS;UNIFESO;33
481;UNIVERSIDADE GUARULHOS;UNG;35
482;UNIVERSIDADE DO EXTREMO SUL CATARINENSE;UNESC;42
483;CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO;UNIMESP;35
489;CENTRO UNIVERSITÁRIO DE VOLTA REDONDA;UNIFOA;33
490;CENTRO DE ENSINO SUPERIOR DE VALENÇA;CESVA;33
491;FACULDADE DE EDUCAÇÃO CIÊNCIAS E LETRAS DON DOMÊNICO;FECLE;35
492;FACULDADE DE ADMINISTRAÇÃO CIÊNCIAS ECON E CONTÁBEIS DE GUARATINGUETÁ;FACEAG;35
493;FACULDADE DE EDUCAÇÃO DE GUARATINGUETÁ;FACEG;35
494;UNIVERSIDADE DO SUL DE SANTA CATARINA;UNISUL;42
495;FACULDADE DE CIÊNCIAS E LETRAS DE BRAGANÇA PAULISTA;FESB;35
496;UNIVERSIDADE DE FRANCA;UNIFRAN;35
501;ESCOLA SUPERIOR DE CIÊNCIAS DA SANTA CASA DE MISERICÓRDIA DE VITÓRIA;EMESCAM;32
502;CENTRO UNIVERSITÁRIO MONTE SERRAT;UNIMONTE;35
506;FACULDADE DE MEDICINA DE CAMPOS;FMC;33
507;FACULDADE TRIÂNGULO MINEIRO;FTM;31
508;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DO SUL DE MINAS - FACESM;FACESM;31
509;FACULDADES INTEGRADAS DE CRUZEIRO;FIC;35
510;ESCOLA DE ENFERMAGEM WENCESLAU BRAZ;EEWB;31
513;UNIVERSIDADE VALE DO RIO DOCE;UNIVALE;31
514;CENTRO UNIVERSITÁRIO DE BARRA MANSA;UBM;33
515;CENTRO UNIVERSITÁRIO PLÍNIO LEITE;UNIPLI;33
516;CENTRO UNIVERSITÁRIO MOACYR SREDER BASTOS;UNIMSB;33
517;FACULDADE DE EDUCAÇÃO SÃO LUÍS;FESL;35
518;CENTRO UNIVERSITÁRIO DO DISTRITO FEDERAL;UDF;53
519;UNIVERSIDADE CATÓLICA DO SALVADOR;UCSAL;29
521;UNIVERSIDADE DE MOGI DAS CRUZES;UMC;35
522;CENTRO UNIVERSITÁRIO CELSO LISBOA;UCL;33
526;UNIVERSIDADE BRAZ CUBAS;UBC;35
527;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE GOIÁS;PUC GOIÁS;52
528;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO;PUC-RIO;33
530;FACULDADE DE MÚSICA DO ESPÍRITO SANTO;FAMES;32
532;UNIVERSIDADE REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL;UNIJUI;43
533;FACULDADES INTEGRADAS DE ITAPETININGA;FII;35
534;ESCOLA BAHIANA DE MEDICINA E SAÚDE PÚBLICA;EBMSP;29
535;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MANDAGUARI;FAFIMAN;41
543;FACULDADE DE CIÊNCIAS DA FUNDAÇÃO INSTITUTO TECNOLÓGICO DE OSASCO;FAC-FITO;35
544;FACULDADE DE CIÊNCIAS HUMANAS DE ITABIRA;FACHI;31
545;FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E CONTÁBEIS DE ITABIRA;FACCI;31
546;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;PUCSP;35
547;UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;UERJ;33
548;UNIVERSIDADE FEDERAL DO MARANHÃO;UFMA;21
549;UNIVERSIDADE FEDERAL DO ACRE;UFAC;12
550;UNIVERSIDADE ESTADUAL DA PARAÍBA;UEPB;25
555;UNIVERSIDADE DE FORTALEZA;UNIFOR;23
556;CONSERVATÓRIO DE MÚSICA DE NITERÓI;CMN;33
557;ESCOLA DE MÚSICA E BELAS ARTES DO PARANÁ;EMBAP;41
558;FACULDADE DE ARTES DO PARANÁ;FAP;41
568;UNIVERSIDADE ESTADUAL DO MARANHÃO;UEMA;21
569;UNIVERSIDADE FEDERAL DO PARÁ;UFPA;15
570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;24
571;UNIVERSIDADE FEDERAL DO PARANÁ;UFPR;41
572;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;33
573;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;UFES;32
574;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;33
575;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;31
576;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;31
577;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;27
578;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;29
579;UNIVERSIDADE FEDERAL DA PARAÍBA;UFPB;25
580;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;26
581;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;UFRGS;43
582;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM;43
583;UNIVERSIDADE FEDERAL DO CEARÁ;UFC;23
584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;52
585;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;42
586;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;33
587;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;26
588;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;UTFPR;41
589;UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO;UFERSA;24
590;UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA;UFRA;15
591;UNIVERSIDADE FEDERAL DE SÃO PAULO;UNIFESP;35
592;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;31
593;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA;CEFET/RJ;33
594;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE MINAS GERAIS;CEFET/MG;31
595;UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;31
596;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;UFVJM;31
597;UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO;UFTM;31
598;UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI;UNIFEI;31
599;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA;IFBA;29
600;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO;IFMA;21
601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;IFRS;43
602;INSTITUTO TECNOLÓGICO DE AERONÁUTICA;ITA;35
605;UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL;USCS;35
606;FACULDADE DE DIREITO DE CACHOEIRO DO ITAPEMIRIM;FDCI;32
607;FACULDADE DE CIÊNCIAS CONTÁBEIS E ADMINISTRATIVAS DE CACHOEIRO DO ITAPEMIRIM;FACCACI;32
608;"ESCOLA SUPERIOR DE CRUZEIRO ""PREFEITO HAMILTON VIEIRA MENDES""";ESEFIC;35
609;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;UNIOESTE;41
610;CENTRO UNIVERSITÁRIO METODISTA BENNETT;BENNETT;33
614;FACULDADE DE FILOSOFIA SANTA DOROTÉIA;FFSD;33
615;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS PROFESSORA NAIR FORTES ABU-MERHY;FAFI - PRONAFOR;31
621;CENTRO DE ESTUDOS SUPERIORES DE MACEIÓ;CESMAC;27
622;FACULDADES INTEGRADAS SILVA E SOUZA;FAU;33
624;FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS CARLOS QUEIROZ;FAFIQUE;35
625;FACULDADE CENECISTA DE CAPIVARI;FACECAP;35
626;FACULDADE CENECISTA DE OSÓRIO;FACOS;43
627;FACULDADE CENECISTA DE VARGINHA;FACECA;31
631;CENTRO DE ENSINO SUPERIOR CENECISTA DE FARROUPILHA;CESF;43
633;INSTITUTO MILITAR DE ENGENHARIA;IME;33
634;UNIVERSIDADE FEDERAL DE PELOTAS;UFPEL;43
